,DAY,DEPARTURE_TIME,FLIGHT_NUMBER,DESTINATION_AIRPORT,ORIGIN_AIRPORT,DAY_OF_WEEK,TAXI_OUT
2578,1,0.0,3296,LRD,DFW,4,0.0
2579,1,937.0,4342,IAH,TYS,4,16.0
2580,1,906.0,761,MSP,ORD,4,17.0
2581,1,905.0,4520,CVG,MSP,4,47.0
2582,1,901.0,5415,MRY,LAX,4,22.0
2583,1,903.0,972,LAX,MSP,4,25.0
2584,1,903.0,1074,DTW,BDL,4,11.0
2585,1,905.0,4277,LFT,IAH,4,27.0
2586,1,902.0,4496,IAH,JAN,4,10.0
2587,1,933.0,5541,AGS,ATL,4,9.0
2588,1,905.0,5919,ORD,CLT,4,27.0
2589,1,940.0,176,MSP,LAS,4,12.0
2590,1,908.0,5166,DEN,SGF,4,15.0
2591,1,906.0,1538,MCO,IAH,4,19.0
2592,1,902.0,4392,COS,IAH,4,11.0
2593,1,903.0,4505,ABQ,IAH,4,19.0
2594,1,904.0,4236,ELP,IAH,4,23.0
2595,1,857.0,5447,MKE,ORD,4,14.0
2596,1,903.0,5234,MGM,ATL,4,15.0
2597,1,912.0,908,TTN,RDU,4,11.0
2598,1,858.0,300,LGA,MYR,4,18.0
2599,1,904.0,151,MCO,BOS,4,14.0
2600,1,912.0,4305,DEN,SHV,4,12.0
2601,1,901.0,6475,DEN,SLC,4,12.0
2602,1,904.0,6450,RNO,LAX,4,16.0
2603,1,911.0,15,HNL,EWR,4,16.0
2604,1,905.0,217,SFO,IAD,4,12.0
2605,1,907.0,424,IAD,TPA,4,6.0
2606,1,907.0,5626,IND,ORD,4,11.0
2607,1,906.0,935,SFO,LAX,4,7.0
2608,1,911.0,997,RSW,ATL,4,13.0
2609,1,908.0,377,LAX,DAL,4,11.0
2610,1,907.0,2509,SFO,DEN,4,20.0
2611,1,910.0,4468,BNA,LAS,4,10.0
2612,1,906.0,664,SLC,LAS,4,21.0
2613,1,902.0,390,DTW,MDW,4,13.0
2614,1,903.0,3566,TPA,MEM,4,8.0
2615,1,910.0,327,TPA,MHT,4,11.0
2616,1,906.0,705,BWI,ALB,4,9.0
2617,1,907.0,606,DEN,PIT,4,8.0
2618,1,904.0,1041,BWI,RDU,4,18.0
2619,1,903.0,2462,AUS,SJC,4,11.0
2620,1,904.0,718,MCO,HOU,4,13.0
2621,1,911.0,1169,OAK,HOU,4,17.0
2622,1,1007.0,1483,IAD,MCO,4,12.0
2623,1,906.0,54,ORD,LAS,4,16.0
2624,1,912.0,2259,MIA,ORD,4,11.0
2625,1,0.0,2222,PHL,DFW,4,0.0
2626,1,908.0,60,SEA,KTN,4,8.0
2627,1,1055.0,442,LAX,SEA,4,20.0
2628,1,901.0,617,SEA,LAS,4,13.0
2629,1,914.0,653,PBI,JFK,4,23.0
2630,1,900.0,488,SJU,JFK,4,25.0
2631,1,908.0,1329,TPA,MSP,4,25.0
2632,1,906.0,1367,ROC,ATL,4,25.0
2633,1,904.0,1968,MSP,LAX,4,19.0
2634,1,901.0,2301,JFK,BUF,4,22.0
2635,1,907.0,16,JFK,LAX,4,22.0
2636,1,907.0,1589,FLL,ATL,4,14.0
2637,1,908.0,189,SAN,JFK,4,15.0
2638,1,0.0,2563,DFW,CRP,4,0.0
2639,1,0.0,2514,DFW,OKC,4,0.0
2640,1,910.0,4306,DAL,IAH,4,9.0
2641,1,901.0,4591,LRD,IAH,4,21.0
2642,1,906.0,5382,ROC,MSP,4,44.0
2643,1,911.0,6095,DEN,LIT,4,13.0
2644,1,0.0,2824,AEX,DFW,4,0.0
2645,1,0.0,2831,DFW,TUL,4,0.0
2646,1,906.0,3031,DFW,SGF,4,11.0
2647,1,0.0,3320,DFW,LAW,4,0.0
2648,1,908.0,4510,ISN,MSP,4,59.0
2649,1,906.0,4749,CLE,MSP,4,59.0
2650,1,903.0,5186,SFO,SAN,4,16.0
2651,1,906.0,5427,SMF,SFO,4,21.0
2652,1,943.0,6512,COS,LAX,4,14.0
2653,1,920.0,1185,IAH,ORD,4,12.0
2654,1,906.0,4293,IAH,MOB,4,10.0
2655,1,902.0,264,PHX,SFO,4,16.0
2656,1,901.0,280,LAS,LGB,4,10.0
2657,1,907.0,2639,DTW,MKE,4,13.0
2658,1,907.0,2602,BUF,JFK,4,11.0
2659,1,908.0,1634,BTV,JFK,4,13.0
2660,1,906.0,3264,IAH,BTR,4,13.0
2661,1,901.0,4109,IAH,GPT,4,8.0
2662,1,908.0,5664,IAH,MFE,4,15.0
2663,1,912.0,1856,MLB,ATL,4,13.0
2664,1,953.0,204,SAT,IAH,4,20.0
2665,1,910.0,1941,ORF,CLT,4,11.0
2666,1,916.0,1702,DEN,DFW,4,38.0
2667,1,921.0,229,RSW,JFK,4,21.0
2668,1,910.0,365,LGB,SMF,4,10.0
2669,1,943.0,483,MCO,JFK,4,27.0
2670,1,923.0,4583,MSP,MSN,4,14.0
2671,1,911.0,751,PHL,DEN,4,32.0
2672,1,905.0,776,PHX,SFO,4,25.0
2673,1,909.0,1806,CLT,LAX,4,16.0
2674,1,911.0,2047,MSY,CLT,4,21.0
2675,1,913.0,500,JFK,FLL,4,12.0
2676,1,918.0,713,OAK,BUR,4,9.0
2677,1,932.0,596,MDW,DEN,4,23.0
2678,1,913.0,1902,PHX,DEN,4,11.0
2679,1,915.0,207,TPA,FLL,4,13.0
2680,1,912.0,676,GEG,LAS,4,13.0
2681,1,911.0,653,SFO,LAS,4,10.0
2682,1,921.0,1141,DEN,MDW,4,9.0
2683,1,909.0,882,DAL,AMA,4,18.0
2684,1,907.0,4198,MKE,RSW,4,16.0
2685,1,918.0,496,LAS,SEA,4,13.0
2686,1,908.0,665,BWI,STL,4,9.0
2687,1,916.0,2314,SNA,HOU,4,8.0
2688,1,913.0,727,DEN,PHX,4,11.0
2689,1,912.0,1273,IAH,TPA,4,8.0
2690,1,918.0,1725,OGG,SFO,4,14.0
2691,1,909.0,501,PHX,FLL,4,14.0
2692,1,912.0,144,PBI,DFW,4,17.0
2693,1,914.0,265,LIH,LAX,4,14.0
2694,1,0.0,334,MFE,DFW,4,0.0
2695,1,913.0,1196,EGE,MIA,4,14.0
2696,1,914.0,1266,RDU,MIA,4,17.0
2697,1,0.0,1524,LAS,DFW,4,0.0
2698,1,956.0,2316,MIA,STX,4,8.0
2699,1,914.0,5,LAX,DCA,4,9.0
2700,1,914.0,730,DTW,EWR,4,17.0
2701,1,912.0,1091,ATL,JAX,4,11.0
2702,1,924.0,1193,ATL,DEN,4,18.0
2703,1,912.0,2115,ABQ,MSP,4,42.0
2704,1,916.0,2163,PDX,MSP,4,26.0
2705,1,910.0,2298,SRQ,ATL,4,18.0
2706,1,916.0,2305,SFO,MSP,4,39.0
2707,1,913.0,80,ATL,LAX,4,20.0
2708,1,914.0,1870,ICT,ATL,4,10.0
2709,1,904.0,5040,ATL,ILM,4,26.0
2710,1,911.0,5338,ECP,ATL,4,15.0
2711,1,911.0,5589,ATL,MOB,4,9.0
2712,1,908.0,303,LIH,HNL,4,10.0
2713,1,0.0,2830,PIA,DFW,4,0.0
2714,1,0.0,2841,DFW,DSM,4,0.0
2715,1,1014.0,3116,ORD,CID,4,8.0
2716,1,0.0,3190,MAF,DFW,4,0.0
2717,1,934.0,446,ORD,LAS,4,12.0
2718,1,910.0,893,DFW,ORD,4,11.0
2719,1,910.0,4674,TUL,MSP,4,41.0
2720,1,901.0,2583,LAX,SAN,4,8.0
2721,1,921.0,2575,ABQ,LAX,4,20.0
2722,1,919.0,5164,ONT,IAH,4,17.0
2723,1,931.0,5182,ASE,LAX,4,19.0
2724,1,916.0,4345,CRP,IAH,4,24.0
2725,1,913.0,424,MSP,LAX,4,11.0
2726,1,916.0,5643,DEN,GRR,4,13.0
2727,1,1039.0,710,DEN,SFO,4,20.0
2728,1,931.0,816,MCI,IAH,4,17.0
2729,1,917.0,303,DEN,EWR,4,13.0
2730,1,910.0,3273,DEN,SDF,4,14.0
2731,1,920.0,304,HNL,LIH,4,6.0
2732,1,1002.0,253,HNL,IAH,4,13.0
2733,1,913.0,297,LIH,LAX,4,13.0
2734,1,921.0,1772,DFW,CLT,4,17.0
2735,1,937.0,1830,JFK,CLT,4,15.0
2736,1,914.0,2098,CLT,RIC,4,13.0
2737,1,918.0,507,RNO,IAH,4,14.0
2738,1,1016.0,22,JFK,SFO,4,17.0
2739,1,917.0,84,IAD,SFO,4,17.0
2740,1,918.0,3742,TPA,BWI,4,22.0
2741,1,918.0,317,OKC,DAL,4,9.0
2742,1,918.0,2132,BWI,FLL,4,23.0
2743,1,919.0,2161,BNA,JAX,4,9.0
2744,1,917.0,589,AMA,LAS,4,11.0
2745,1,921.0,1162,MCI,LAS,4,10.0
2746,1,918.0,123,MDW,LAX,4,8.0
2747,1,0.0,929,AUS,LBB,4,0.0
2748,1,917.0,680,MDW,MHT,4,11.0
2749,1,917.0,275,TPA,STL,4,5.0
2750,1,918.0,573,PHX,TUL,4,10.0
2751,1,925.0,1274,LAX,CLE,4,8.0
2752,1,923.0,1519,STT,EWR,4,12.0
2753,1,923.0,1717,SEA,IAH,4,20.0
2754,1,915.0,309,DFW,BNA,4,12.0
2755,1,919.0,295,LAX,MIA,4,13.0
2756,1,918.0,224,LAS,LAX,4,18.0
2757,1,916.0,1018,PHX,MIA,4,10.0
2758,1,928.0,1415,PIT,DFW,4,36.0
2759,1,922.0,12,BOS,SEA,4,33.0
2760,1,922.0,311,SEA,SFO,4,16.0
2761,1,915.0,365,SEA,OAK,4,7.0
2762,1,920.0,586,ROC,JFK,4,16.0
2763,1,916.0,1350,RSW,ATL,4,28.0
2764,1,922.0,1437,DFW,MIA,4,13.0
2765,1,924.0,2438,DCA,ATL,4,11.0
2766,1,935.0,1530,MSP,LAS,4,14.0
2767,1,916.0,1552,RSW,MSP,4,43.0
2768,1,929.0,1745,MSP,SMF,4,27.0
2769,1,928.0,2532,BPT,DFW,4,16.0
2770,1,914.0,4932,LGA,RIC,4,12.0
2771,1,915.0,5049,SDF,MSP,4,16.0
2772,1,1028.0,741,PHX,DEN,4,9.0
2773,1,1010.0,19,HNL,SMF,4,12.0
2774,1,0.0,2776,HOU,DFW,4,0.0
2775,1,0.0,2799,ACT,DFW,4,0.0
2776,1,0.0,3041,DSM,DFW,4,0.0
2777,1,0.0,2947,DFW,LIT,4,0.0
2778,1,0.0,2983,AMA,DFW,4,0.0
2779,1,0.0,3278,DFW,BTR,4,0.0
2780,1,917.0,3397,EYW,MIA,4,12.0
2781,1,913.0,3527,PNS,MIA,4,11.0
2782,1,945.0,3555,ORD,CMH,4,11.0
2783,1,906.0,4650,DLH,MSP,4,37.0
2784,1,915.0,3457,PDX,BUR,4,17.0
2785,1,917.0,4711,FSD,MSP,4,39.0
2786,1,948.0,1141,PBI,BDL,4,12.0
2787,1,920.0,6338,LAX,PSP,4,13.0
2788,1,923.0,195,MCO,ORD,4,11.0
2789,1,922.0,1110,ORD,DFW,4,48.0
2790,1,1233.0,6279,DEN,TUS,4,11.0
2791,1,912.0,3463,PDX,ONT,4,8.0
2792,1,918.0,1866,PBI,CLT,4,13.0
2793,1,925.0,1842,CLT,MEM,4,13.0
2794,1,932.0,1869,CLT,STL,4,10.0
2795,1,936.0,1905,MCO,CLT,4,22.0
2796,1,918.0,1924,CLT,RDU,4,42.0
2797,1,916.0,1931,MEM,CLT,4,29.0
2798,1,917.0,1988,CLT,DCA,4,11.0
2799,1,925.0,231,LAX,ORD,4,12.0
2800,1,1034.0,1973,MSY,ATL,4,11.0
2801,1,925.0,4292,FLL,BWI,4,14.0
2802,1,923.0,532,SAN,BWI,4,22.0
2803,1,921.0,976,MSY,DCA,4,11.0
2804,1,923.0,614,PHL,FLL,4,15.0
2805,1,924.0,1425,ATL,HOU,4,7.0
2806,1,927.0,999,ATL,LAS,4,33.0
2807,1,919.0,1849,MDW,MCO,4,13.0
2808,1,920.0,1354,TPA,MSY,4,7.0
2809,1,924.0,2018,LAS,RNO,4,16.0
2810,1,921.0,4875,SNA,SJC,4,10.0
2811,1,929.0,869,SAN,SMF,4,15.0
2812,1,928.0,1223,SJC,IAH,4,16.0
2813,1,0.0,262,RSW,DFW,4,0.0
2814,1,920.0,1027,DFW,BOS,4,49.0
2815,1,931.0,1131,DFW,LGA,4,11.0
2816,1,923.0,1383,DFW,IAH,4,22.0
2817,1,0.0,1484,AUS,DFW,4,0.0
2818,1,922.0,1656,DFW,SFO,4,12.0
2819,1,943.0,1521,LAS,MIA,4,21.0
2820,1,942.0,2419,LAX,DFW,4,38.0
2821,1,919.0,49,SAV,BOS,4,19.0
2822,1,939.0,921,PBI,BOS,4,17.0
2823,1,922.0,1480,DCA,FLL,4,11.0
2824,1,916.0,539,MSP,IND,4,16.0
2825,1,917.0,808,BOS,MSP,4,31.0
2826,1,921.0,397,SJU,MIA,4,16.0
2827,1,923.0,2340,MSP,MSY,4,11.0
2828,1,920.0,5377,CLE,LGA,4,12.0
2829,1,915.0,5969,ORD,TYS,4,18.0
2830,1,0.0,3636,MLU,DFW,4,0.0
2831,1,930.0,2607,LAX,SMF,4,15.0
2832,1,939.0,4856,LAX,SJC,4,17.0
2833,1,922.0,1584,EWR,FLL,4,14.0
2834,1,926.0,762,ORD,ATL,4,15.0
2835,1,931.0,345,PHX,MSP,4,41.0
2836,1,918.0,5485,DEN,COS,4,15.0
2837,1,923.0,5251,IAH,SAT,4,14.0
2838,1,942.0,672,ORD,IAH,4,13.0
2839,1,935.0,1041,SLC,IAH,4,16.0
2840,1,925.0,1499,IAH,LAX,4,12.0
2841,1,922.0,4940,DTW,CLT,4,32.0
2842,1,918.0,5234,ATL,MGM,4,15.0
2843,1,929.0,341,HNL,ITO,4,9.0
2844,1,927.0,367,HNL,KOA,4,8.0
2845,1,1007.0,132,ITO,OGG,4,11.0
2846,1,917.0,5320,DEN,PUB,4,6.0
2847,1,921.0,5168,DEN,GJT,4,12.0
2848,1,915.0,470,LAS,SAN,4,10.0
2849,1,1145.0,4992,ORD,MSN,4,10.0
2850,1,925.0,1978,IAH,CLT,4,16.0
2851,1,929.0,632,TPA,ORD,4,17.0
2852,1,949.0,498,SLC,JFK,4,23.0
2853,1,926.0,1808,DTW,RDU,4,12.0
2854,1,930.0,1719,CLT,SLC,4,35.0
2855,1,928.0,1943,SEA,CLT,4,24.0
2856,1,927.0,702,ORD,MCO,4,12.0
2857,1,925.0,352,BOS,SFO,4,11.0
2858,1,930.0,1766,PHX,AUS,4,11.0
2859,1,924.0,1129,TPA,BHM,4,9.0
2860,1,930.0,1010,DAL,BNA,4,8.0
2861,1,923.0,235,BWI,BOS,4,11.0
2862,1,928.0,398,PHX,DAL,4,8.0
2863,1,931.0,3126,RSW,IND,4,11.0
2864,1,930.0,792,ONT,LAS,4,10.0
2865,1,928.0,931,HOU,MDW,4,12.0
2866,1,926.0,1081,OKC,MDW,4,9.0
2867,1,930.0,1714,DAL,ATL,4,12.0
2868,1,931.0,989,DEN,SAN,4,8.0
2869,1,927.0,346,PDX,SAN,4,13.0
2870,1,926.0,330,LAS,SAT,4,13.0
2871,1,957.0,684,OKC,HOU,4,8.0
2872,1,1009.0,1222,HNL,LAX,4,16.0
2873,1,929.0,1537,MCO,LAX,4,16.0
2874,1,931.0,461,SFO,CLT,4,25.0
2875,1,924.0,476,PHX,RNO,4,21.0
2876,1,1238.0,169,LAX,LAS,4,18.0
2877,1,925.0,148,MIA,CLT,4,23.0
2878,1,934.0,384,LGA,ORD,4,10.0
2879,1,928.0,1299,DCA,MIA,4,14.0
2880,1,925.0,1509,BWI,MIA,4,14.0
2881,1,1027.0,2249,IAH,DFW,4,29.0
2882,1,930.0,2216,SMF,DFW,4,31.0
2883,1,1001.0,2224,LAS,ORD,4,18.0
2884,1,937.0,2442,DFW,LAX,4,16.0
2885,1,928.0,644,PHX,PDX,4,13.0
2886,1,935.0,746,ATL,SEA,4,19.0
2887,1,929.0,271,FLL,LGA,4,12.0
2888,1,931.0,422,LAX,JFK,4,17.0
2889,1,940.0,928,LGA,DEN,4,13.0
2890,1,923.0,1226,MSP,RSW,4,9.0
2891,1,952.0,1456,MCO,DFW,4,15.0
2892,1,926.0,2271,ATL,PBI,4,13.0
2893,1,927.0,2367,FLL,CVG,4,19.0
2894,1,1202.0,2591,MSP,MKE,4,9.0
2895,1,938.0,2605,SAN,MSP,4,32.0
2896,1,932.0,316,FLL,MSP,4,33.0
2897,1,929.0,333,MIA,MSP,4,21.0
2898,1,925.0,1520,ATL,CVG,4,13.0
2899,1,932.0,1635,DTW,DEN,4,17.0
2900,1,923.0,1744,DTW,DCA,4,15.0
2901,1,926.0,1818,ATL,MCO,4,11.0
2902,1,929.0,1933,LAX,CVG,4,12.0
2903,1,924.0,199,MCO,LGA,4,12.0
2904,1,926.0,4187,BNA,EWR,4,14.0
2905,1,939.0,1309,IAD,CVG,4,8.0
2906,1,922.0,1109,CLE,MCO,4,11.0
2907,1,0.0,2860,DFW,ABI,4,0.0
2908,1,923.0,3212,TYS,ORD,4,12.0
2909,1,0.0,3184,GRK,DFW,4,0.0
2910,1,0.0,3270,CHA,DFW,4,0.0
2911,1,945.0,3574,CMH,MIA,4,25.0
2912,1,922.0,7414,MSP,RHI,4,33.0
2913,1,931.0,2634,ORD,MKE,4,17.0
2914,1,1012.0,3466,TUS,PDX,4,10.0
2915,1,920.0,4471,ATL,SBN,4,12.0
2916,1,938.0,7379,SLC,CDC,4,28.0
2917,1,931.0,65,WRG,KTN,4,19.0
2918,1,926.0,3480,ORF,MIA,4,13.0
2919,1,931.0,3542,CHS,MIA,4,15.0
2920,1,947.0,1705,IAD,LAX,4,15.0
2921,1,931.0,1683,LAS,SLC,4,23.0
2922,1,945.0,4891,MSN,ATL,4,10.0
2923,1,927.0,318,KOA,HNL,4,16.0
2924,1,930.0,1767,FNT,ATL,4,9.0
2925,1,1102.0,936,ACY,RSW,4,10.0
2926,1,931.0,3150,CVG,MIA,4,13.0
2927,1,930.0,6399,DEN,DSM,4,17.0
2928,1,933.0,5655,ORD,MSP,4,29.0
2929,1,929.0,2013,RDU,CLT,4,14.0
2930,1,929.0,791,IAD,BOS,4,20.0
2931,1,936.0,2351,MDW,ATL,4,12.0
2932,1,935.0,4278,DEN,CMH,4,8.0
2933,1,930.0,725,BNA,DAL,4,10.0
2934,1,930.0,2780,MSY,EWR,4,13.0
2935,1,933.0,20,HOU,HRL,4,7.0
2936,1,932.0,320,IND,LAS,4,11.0
2937,1,1001.0,2158,PIT,LAS,4,9.0
2938,1,939.0,521,RDU,LAS,4,15.0
2939,1,1020.0,701,SAN,LAS,4,12.0
2940,1,925.0,32,BNA,MDW,4,11.0
2941,1,932.0,537,DEN,ATL,4,14.0
2942,1,936.0,267,PHX,SAT,4,11.0
2943,1,931.0,126,PHX,OKC,4,22.0
2944,1,959.0,1239,SFO,LAX,4,17.0
2945,1,930.0,413,ATL,CLT,4,19.0
2946,1,929.0,445,DEN,CLT,4,17.0
2947,1,934.0,529,CLT,BOS,4,16.0
2948,1,928.0,36,DFW,SAN,4,13.0
2949,1,929.0,1179,IAH,MIA,4,11.0
2950,1,935.0,1185,BOS,MIA,4,15.0
2951,1,938.0,1463,FLL,ORD,4,12.0
2952,1,931.0,139,ANC,ORD,4,10.0
2953,1,944.0,835,KOA,SJC,4,9.0
2954,1,937.0,665,RSW,BOS,4,17.0
2955,1,933.0,1316,DEN,ATL,4,11.0
2956,1,936.0,1472,TPA,ATL,4,35.0
2957,1,938.0,2379,EWR,BOS,4,21.0
2958,1,927.0,2115,JAX,DCA,4,9.0
2959,1,923.0,47,HNL,OAK,4,10.0
2960,1,933.0,51,HNL,JFK,4,9.0
2961,1,0.0,2828,CHS,DFW,4,0.0
2962,1,931.0,3375,DFW,XNA,4,10.0
2963,1,936.0,3458,ORD,MLI,4,27.0
2964,1,935.0,357,LAS,ORD,4,13.0
2965,1,925.0,5797,EWR,STL,4,11.0
2966,1,934.0,751,EWR,BOS,4,12.0
2967,1,928.0,520,OGG,HNL,4,12.0
2968,1,933.0,584,JFK,MCO,4,15.0
2969,1,934.0,1233,ORF,ATL,4,9.0
2970,1,933.0,2074,DTW,SEA,4,17.0
2971,1,928.0,770,DEN,LAS,4,13.0
2972,1,936.0,341,EWR,MCO,4,10.0
2973,1,1225.0,56,BOS,IAD,4,11.0
2974,1,931.0,5996,ORD,BNA,4,12.0
2975,1,929.0,4770,DIK,MSP,4,17.0
2976,1,932.0,5628,SNA,SFO,4,16.0
2977,1,927.0,5658,DEN,MTJ,4,10.0
2978,1,937.0,261,IAH,LAS,4,13.0
2979,1,938.0,1391,MCO,MIA,4,14.0
2980,1,942.0,61,SJU,BOS,4,22.0
2981,1,937.0,1990,SAV,ATL,4,12.0
2982,1,939.0,6001,IAD,JAX,4,9.0
2983,1,939.0,3662,TLH,MIA,4,10.0
2984,1,948.0,6200,BOI,ORD,4,16.0
2985,1,930.0,4652,LAX,BZN,4,20.0
2986,1,933.0,771,SJU,PHL,4,18.0
2987,1,941.0,1722,DCA,CLT,4,24.0
2988,1,940.0,1734,CLT,BNA,4,10.0
2989,1,934.0,1737,RDU,MIA,4,17.0
2990,1,933.0,1780,CLE,CLT,4,30.0
2991,1,936.0,1856,PHX,BOS,4,21.0
2992,1,942.0,1925,TPA,CLT,4,25.0
2993,1,937.0,1960,BWI,CLT,4,17.0
2994,1,947.0,1977,IND,CLT,4,19.0
2995,1,936.0,1982,BOS,CLT,4,20.0
2996,1,931.0,2051,MIA,PHL,4,13.0
2997,1,935.0,427,DEN,IAD,4,10.0
2998,1,1002.0,707,HOU,ATL,4,10.0
2999,1,941.0,3837,HOU,IND,4,9.0
3000,1,939.0,2002,TPA,LAS,4,12.0
3001,1,949.0,3661,DAL,MDW,4,6.0
3002,1,938.0,1908,SEA,PHX,4,10.0
3003,1,934.0,672,SAT,STL,4,6.0
3004,1,938.0,777,MSY,TPA,4,8.0
3005,1,940.0,660,STL,TPA,4,9.0
3006,1,939.0,2352,LAS,HOU,4,8.0
3007,1,935.0,345,PHX,OAK,4,7.0
3008,1,937.0,1598,MCO,SFO,4,12.0
3009,1,940.0,459,DEN,PHX,4,18.0
3010,1,938.0,474,MSP,PHX,4,16.0
3011,1,930.0,84,JFK,BOS,4,15.0
3012,1,941.0,1003,PHL,MIA,4,14.0
3013,1,1000.0,1284,DFW,MCI,4,20.0
3014,1,936.0,1086,SLC,DFW,4,22.0
3015,1,939.0,1538,TUS,ORD,4,14.0
3016,1,945.0,1602,BWI,DFW,4,32.0
3017,1,931.0,587,PDX,SNA,4,10.0
3018,1,950.0,628,LAS,BLI,4,11.0
3019,1,935.0,354,JFK,PBI,4,9.0
3020,1,941.0,76,JFK,MSY,4,14.0
3021,1,937.0,306,EWR,FLL,4,12.0
3022,1,944.0,223,LAX,JFK,4,19.0
3023,1,951.0,511,JFK,SLC,4,26.0
3024,1,938.0,877,DTW,PHL,4,10.0
3025,1,943.0,880,STL,SLC,4,15.0
3026,1,939.0,1247,BDL,ATL,4,14.0
3027,1,944.0,2044,TPA,LGA,4,23.0
3028,1,939.0,2348,DTW,SLC,4,32.0
3029,1,959.0,2646,EWR,SLC,4,20.0
3030,1,947.0,129,SEA,ATL,4,15.0
3031,1,939.0,5685,IAD,ATL,4,11.0
3032,1,935.0,1105,CLE,FLL,4,15.0
3033,1,940.0,3437,TVC,ORD,4,10.0
3034,1,0.0,3543,MHK,DFW,4,0.0
3035,1,1006.0,475,DTW,LGA,4,13.0
3036,1,1041.0,4649,BZN,SLC,4,14.0
3037,1,937.0,2586,FAT,LAX,4,15.0
3038,1,940.0,4463,OKC,SLC,4,32.0
3039,1,956.0,4481,SJC,SLC,4,20.0
3040,1,932.0,4727,SJC,SEA,4,29.0
3041,1,1022.0,6325,SAN,LAX,4,22.0
3042,1,937.0,6557,PSP,PHX,4,18.0
3043,1,932.0,7362,CNY,SLC,4,11.0
3044,1,930.0,741,SRQ,BOS,4,13.0
3045,1,941.0,1672,DFW,ATL,4,13.0
3046,1,941.0,4965,HPN,ATL,4,15.0
3047,1,1007.0,333,LIH,HNL,4,14.0
3048,1,939.0,55,BRW,SCC,4,8.0
3049,1,1030.0,2169,FLL,BOS,4,13.0
3050,1,951.0,4246,EWR,DTW,4,12.0
3051,1,959.0,605,RSW,DTW,4,11.0
3052,1,941.0,4447,BIL,SLC,4,19.0
3053,1,941.0,571,STT,ATL,4,11.0
3054,1,941.0,1344,JAC,ATL,4,11.0
3055,1,946.0,192,BOS,TPA,4,20.0
3056,1,943.0,687,EWR,PHX,4,17.0
3057,1,945.0,835,SJU,CLT,4,43.0
3058,1,940.0,838,STT,PHL,4,14.0
3059,1,943.0,1933,PHL,ORD,4,17.0
3060,1,947.0,1951,PHX,CLT,4,17.0
3061,1,942.0,2085,LAX,CLT,4,18.0
3062,1,941.0,2099,PHX,MCO,4,11.0
3063,1,941.0,688,IAH,SAN,4,11.0
3064,1,947.0,783,LAX,LAS,4,13.0
3065,1,951.0,739,IND,ATL,4,12.0
3066,1,943.0,4380,MCI,BWI,4,7.0
3067,1,946.0,802,MDW,DAL,4,9.0
3068,1,944.0,492,DEN,DTW,4,7.0
3069,1,940.0,459,LAS,ELP,4,10.0
3070,1,943.0,303,SJC,LAS,4,13.0
3071,1,943.0,1251,BNA,MCO,4,11.0
3072,1,947.0,1085,LAX,ABQ,4,27.0
3073,1,946.0,1682,PDX,PHX,4,16.0
3074,1,950.0,321,IAD,SAN,4,10.0
3075,1,942.0,805,SJC,SNA,4,8.0
3076,1,941.0,1285,IAH,SFO,4,17.0
3077,1,947.0,1582,JAC,ORD,4,21.0
3078,1,942.0,620,CLT,PHX,4,15.0
3079,1,933.0,325,ORD,LGA,4,23.0
3080,1,945.0,1568,OKC,DFW,4,45.0
3081,1,939.0,1084,MIA,LGA,4,14.0
3082,1,942.0,1584,DFW,TUS,4,16.0
3083,1,0.0,2301,ORD,DFW,4,0.0
3084,1,937.0,131,ANC,PDX,4,19.0
3085,1,938.0,172,PHX,ANC,4,19.0
3086,1,941.0,689,SEA,GEG,4,21.0
3087,1,1005.0,5,FLL,EWR,4,18.0
3088,1,941.0,798,ATL,TPA,4,13.0
3089,1,942.0,1061,MCO,LAX,4,21.0
3090,1,945.0,1063,LGA,ATL,4,15.0
3091,1,948.0,1093,MSP,MCO,4,12.0
3092,1,938.0,1232,ATL,SJU,4,14.0
3093,1,942.0,1355,EYW,ATL,4,13.0
3094,1,956.0,2242,MSP,GEG,4,21.0
3095,1,944.0,2486,SAN,SLC,4,27.0
3096,1,944.0,1601,ATL,BOS,4,18.0
3097,1,937.0,4126,CLE,BOS,4,15.0
3098,1,940.0,4528,EWR,BNA,4,13.0
3099,1,946.0,4756,GRB,ORD,4,13.0
3100,1,936.0,6122,ATW,ORD,4,11.0
3101,1,1019.0,1253,MIA,LGA,4,14.0
3102,1,943.0,2855,SYR,ORD,4,9.0
3103,1,1234.0,3200,DFW,LBB,4,17.0
3104,1,0.0,3196,SAF,DFW,4,0.0
3105,1,947.0,3376,FSD,DFW,4,41.0
3106,1,0.0,3404,TYR,DFW,4,0.0
3107,1,931.0,5298,MKG,ORD,4,14.0
3108,1,936.0,4796,DTW,CVG,4,11.0
3109,1,945.0,4632,OAK,SLC,4,24.0
3110,1,943.0,4769,TUS,SLC,4,15.0
3111,1,1010.0,5235,IAH,AUS,4,20.0
3112,1,945.0,5614,DFW,LAX,4,24.0
3113,1,945.0,6330,LAX,FAT,4,13.0
3114,1,947.0,6561,PHX,YUM,4,11.0
3115,1,946.0,6615,YUM,PHX,4,20.0
3116,1,943.0,1408,CVG,SLC,4,16.0
3117,1,946.0,4525,IAH,OMA,4,19.0
3118,1,947.0,652,STL,PHX,4,17.0
3119,1,1759.0,1590,DFW,ORD,4,21.0
